Device Name,Time,Frequency,Today kWh,Today Cost,Month kWh,Month Cost,tCO2,Energy kWh,Line Voltage,Average Current,Power Factor,Average Power
Seminar Hall-Wing,"Aug 30 2025, 19:00:00",50.04,11.53,115.30,271.02,2710.20,0.20,5250390.00,244.65,0.97,13631,0.23
Seminar Hall-Wing,"Aug 30 2025, 18:00:00",49.97,11.34,113.40,270.83,2708.30,0.20,5250200.00,243.29,0.64,36176,0.15
Seminar Hall-Wing,"Aug 30 2025, 17:00:00",49.88,11.19,111.90,270.68,2706.80,0.20,5250050.00,240.21,0.64,36176,0.15
Seminar Hall-Wing,"Aug 30 2025, 16:00:00",50.06,10.45,104.50,269.94,2699.40,0.20,5249310.00,236.55,6.41,48759,1.51
Seminar Hall-Wing,"Aug 30 2025, 15:00:00",50.08,8.89,88.90,268.38,2683.80,0.20,5247750.00,241.64,7.43,48759,1.79
Seminar Hall-Wing,"Aug 30 2025, 14:00:00",50.09,7.82,78.20,267.31,2673.10,0.20,5246680.00,236.14,7.53,48759,1.77
Seminar Hall-Wing,"Aug 30 2025, 13:00:00",50.23,6.03,60.30,265.52,2655.20,0.20,5244890.00,238.14,7.58,48759,1.80
Seminar Hall-Wing,"Aug 30 2025, 12:00:00",50.00,4.30,43.00,263.79,2637.90,0.20,5243160.00,238.92,7.55,48759,1.80
Seminar Hall-Wing,"Aug 30 2025, 11:00:00",50.01,2.76,27.60,262.25,2622.50,0.20,5241620.00,238.02,1.64,57147,0.36
Seminar Hall-Wing,"Aug 30 2025, 10:00:00",50.04,2.39,23.90,261.88,2618.80,0.20,5241250.00,240.81,1.65,23593,0.37
Seminar Hall-Wing,"Aug 30 2025, 09:00:00",49.97,1.80,18.00,261.29,2612.90,0.20,5240659.50,236.55,2.79,42467,0.65
Seminar Hall-Wing,"Aug 30 2025, 08:00:00",50.03,1.15,11.50,260.64,2606.40,0.20,5240010.00,238.11,2.82,57672,0.66
Seminar Hall-Wing,"Aug 30 2025, 07:00:00",50.02,1.03,10.30,260.52,2605.20,0.20,5239889.50,240.48,0.00,0,0.00
Seminar Hall-Wing,"Aug 30 2025, 06:00:00",50.07,1.03,10.30,260.52,2605.20,0.20,5239889.50,239.58,0.00,0,0.00
Seminar Hall-Wing,"Aug 30 2025, 05:00:00",50.09,0.88,8.80,260.37,2603.70,0.20,5239739.50,242.12,0.72,13631,0.17
Seminar Hall-Wing,"Aug 30 2025, 04:00:00",49.98,0.70,7.00,260.19,2601.90,0.20,5239560.00,242.69,0.72,13631,0.17
Seminar Hall-Wing,"Aug 30 2025, 03:00:00",49.98,0.53,5.30,260.02,2600.20,0.20,5239389.50,243.55,0.72,13631,0.17
Seminar Hall-Wing,"Aug 30 2025, 02:00:00",50.00,0.36,3.60,259.85,2598.50,0.19,5239219.50,243.46,0.72,13631,0.17
Seminar Hall-Wing,"Aug 30 2025, 01:00:00",50.01,0.19,1.90,259.68,2596.80,0.19,5239050.00,243.37,0.72,13631,0.17
Seminar Hall-Wing,"Aug 30 2025, 00:00:00",50.04,12.99,129.90,259.52,2595.20,0.19,5238860.00,242.31,0.83,13631,0.20
Seminar Hall-Wing,"Aug 29 2025, 23:00:00",50.02,12.80,128.00,259.30,2593.00,0.19,5238670.00,242.28,0.83,13631,0.20
Seminar Hall-Wing,"Aug 29 2025, 22:00:00",50.05,12.61,126.10,259.11,2591.10,0.19,5238480.00,238.54,0.74,13631,0.17
Seminar Hall-Wing,"Aug 29 2025, 21:00:00",50.05,12.44,124.40,258.94,2589.40,0.19,5238310.00,235.68,0.75,30409,0.17
Seminar Hall-Wing,"Aug 29 2025, 20:00:00",50.10,12.27,122.70,258.77,2587.70,0.19,5238139.50,242.58,0.73,13631,0.17
Seminar Hall-Wing,"Aug 29 2025, 19:00:00",49.85,12.09,120.90,258.59,2585.90,0.19,5237960.00,240.77,0.40,45613,0.10
Seminar Hall-Wing,"Aug 29 2025, 18:00:00",50.08,12.01,120.10,258.51,2585.10,0.19,5237880.00,240.68,0.40,28836,0.10
Seminar Hall-Wing,"Aug 29 2025, 17:00:00",50.07,11.85,118.50,258.35,2583.50,0.19,5237719.50,240.75,0.00,0,0.00
Seminar Hall-Wing,"Aug 29 2025, 16:00:00",50.08,11.36,113.60,257.86,2578.60,0.19,5237230.00,238.74,6.36,48759,1.51
Seminar Hall-Wing,"Aug 29 2025, 15:00:00",49.73,9.71,97.10,256.21,2562.10,0.19,5235580.00,240.93,2.79,8913,0.66
Seminar Hall-Wing,"Aug 29 2025, 14:00:00",50.06,8.54,85.40,255.04,2550.40,0.19,5234409.50,233.20,7.67,48759,1.79
Seminar Hall-Wing,"Aug 29 2025, 13:00:00",50.26,6.75,67.50,253.25,2532.50,0.19,5232620.00,240.65,7.53,48759,1.80
Seminar Hall-Wing,"Aug 29 2025, 10:00:00",50.11,3.02,30.20,249.52,2495.20,0.19,5228889.50,240.04,1.64,57147,0.37
Seminar Hall-Wing,"Aug 29 2025, 09:00:00",50.01,2.37,23.70,248.87,2488.70,0.19,5228239.50,239.90,2.79,25690,0.66
Seminar Hall-Wing,"Aug 29 2025, 08:00:00",50.08,1.73,17.30,248.23,2482.30,0.19,5227600.00,238.96,1.65,55575,0.37
Seminar Hall-Wing,"Aug 29 2025, 06:00:00",50.04,1.49,14.90,247.99,2479.90,0.19,5227360.00,238.17,0.30,47186,0.07
Seminar Hall-Wing,"Aug 29 2025, 05:00:00",50.00,1.25,12.50,247.75,2477.50,0.19,5227120.00,240.06,1.14,64487,0.25
Seminar Hall-Wing,"Aug 29 2025, 04:00:00",50.00,1.01,10.10,247.51,2475.10,0.19,5226880.00,240.83,1.14,64487,0.25
Seminar Hall-Wing,"Aug 29 2025, 03:00:00",50.01,0.76,7.60,247.26,2472.60,0.19,5226630.00,241.33,1.14,30933,0.25
Seminar Hall-Wing,"Aug 29 2025, 02:00:00",49.98,0.51,5.10,247.01,2470.10,0.19,5226380.00,241.82,1.14,62915,0.25
Seminar Hall-Wing,"Aug 29 2025, 01:00:00",50.03,0.25,2.50,246.75,2467.50,0.19,5226120.00,241.52,1.14,47710,0.25
Seminar Hall-Wing,"Aug 29 2025, 00:00:00",49.96,0.00,0.00,233.54,2335.40,0.18,5225870.00,239.41,1.14,64487,0.25
Seminar Hall-Wing,"Aug 28 2025, 23:00:00",50.03,12.42,124.20,246.25,2462.50,0.18,5225620.00,241.25,1.14,30933,0.25
Seminar Hall-Wing,"Aug 28 2025, 22:00:00",50.06,12.12,121.20,245.95,2459.50,0.18,5225320.00,240.22,1.50,11010,0.32
Seminar Hall-Wing,"Aug 28 2025, 21:00:00",50.01,11.80,118.00,245.63,2456.30,0.18,5225000.00,240.13,1.49,27787,0.32
Seminar Hall-Wing,"Aug 28 2025, 20:00:00",50.13,11.47,114.70,245.30,2453.00,0.18,5224670.00,242.02,1.50,42992,0.33
Seminar Hall-Wing,"Aug 28 2025, 19:00:00",49.93,11.15,111.50,244.98,2449.80,0.18,5224350.00,241.71,1.50,26214,0.33
Seminar Hall-Wing,"Aug 28 2025, 18:00:00",50.06,10.83,108.30,244.66,2446.60,0.18,5224030.00,241.59,1.22,60293,0.24
Seminar Hall-Wing,"Aug 28 2025, 17:00:00",50.06,10.19,101.90,244.02,2440.20,0.18,5223389.50,240.82,5.73,31982,1.37
Seminar Hall-Wing,"Aug 28 2025, 16:00:00",50.04,8.81,88.10,242.64,2426.40,0.18,5222010.00,239.19,5.73,31982,1.36
Seminar Hall-Wing,"Aug 28 2025, 15:00:00",50.03,7.22,72.20,241.05,2410.50,0.18,5220420.00,234.32,6.50,48759,1.52
Seminar Hall-Wing,"Aug 28 2025, 14:00:00",50.00,6.45,64.50,240.28,2402.80,0.18,5219650.00,237.05,7.58,48759,1.79
Seminar Hall-Wing,"Aug 28 2025, 13:00:00",50.33,4.72,47.20,238.55,2385.50,0.18,5217920.00,242.12,7.50,48759,1.81
Seminar Hall-Wing,"Aug 28 2025, 12:00:00",49.95,3.26,32.60,237.09,2370.90,0.18,5216460.00,241.08,2.80,8913,0.66
Seminar Hall-Wing,"Aug 28 2025, 11:00:00",50.02,2.61,26.10,236.44,2364.40,0.18,5215810.00,240.25,2.80,8913,0.66
Seminar Hall-Wing,"Aug 28 2025, 10:00:00",50.03,2.17,21.70,236.00,2360.00,0.18,5215370.00,238.15,1.63,57147,0.36
Seminar Hall-Wing,"Aug 28 2025, 09:00:00",50.05,1.65,16.50,235.48,2354.80,0.18,5214850.00,238.12,1.62,23593,0.36
Seminar Hall-Wing,"Aug 28 2025, 08:00:00",50.03,1.14,11.40,234.97,2349.70,0.18,5214340.00,238.12,1.66,23593,0.37
Seminar Hall-Wing,"Aug 28 2025, 07:00:00",50.00,0.94,9.40,234.77,2347.70,0.18,5214139.50,241.12,0.65,52953,0.15
Seminar Hall-Wing,"Aug 28 2025, 06:00:00",50.07,0.85,8.50,234.68,2346.80,0.18,5214050.00,241.68,0.58,62390,0.14
Seminar Hall-Wing,"Aug 28 2025, 05:00:00",50.08,0.71,7.10,234.54,2345.40,0.18,5213909.50,243.96,0.58,45613,0.14
Seminar Hall-Wing,"Aug 28 2025, 04:00:00",50.05,0.57,5.70,234.40,2344.00,0.18,5213770.00,244.19,0.58,45613,0.14
Seminar Hall-Wing,"Aug 28 2025, 03:00:00",50.07,0.43,4.30,234.26,2342.60,0.18,5213630.00,244.46,0.58,28836,0.14
Seminar Hall-Wing,"Aug 28 2025, 02:00:00",50.01,0.29,2.90,234.12,2341.20,0.18,5213489.50,242.21,0.58,45613,0.14
Seminar Hall-Wing,"Aug 28 2025, 01:00:00",49.97,0.15,1.50,233.98,2339.80,0.18,5213350.00,243.36,0.58,62390,0.14
Seminar Hall-Wing,"Aug 28 2025, 00:00:00",49.94,0.01,0.10,233.84,2338.40,0.18,5213210.00,243.75,0.58,45613,0.14
Seminar Hall-Wing,"Aug 27 2025, 23:00:00",49.97,2.72,27.20,233.71,2337.10,0.18,5213080.00,243.48,0.36,44040,0.09
Seminar Hall-Wing,"Aug 27 2025, 22:00:00",49.99,2.63,26.30,233.62,2336.20,0.18,5212989.50,240.77,0.37,60817,0.09
Seminar Hall-Wing,"Aug 27 2025, 21:00:00",50.02,2.54,25.40,233.53,2335.30,0.18,5212900.00,239.57,0.37,44040,0.09
Seminar Hall-Wing,"Aug 27 2025, 20:00:00",50.05,2.45,24.50,233.44,2334.40,0.18,5212810.00,239.01,0.37,12059,0.09
Seminar Hall-Wing,"Aug 27 2025, 19:00:00",49.96,2.37,23.70,233.36,2333.60,0.18,5212730.00,238.93,0.37,60817,0.09
Seminar Hall-Wing,"Aug 27 2025, 18:00:00",50.09,2.36,23.60,233.35,2333.50,0.18,5212719.50,240.68,0.00,0,0.00
Seminar Hall-Wing,"Aug 27 2025, 17:00:00",50.09,2.35,23.50,233.34,2333.40,0.18,5212710.00,241.93,0.00,0,0.00
Seminar Hall-Wing,"Aug 27 2025, 16:00:00",50.06,2.35,23.50,233.34,2333.40,0.18,5212710.00,241.14,0.00,0,0.00
Seminar Hall-Wing,"Aug 27 2025, 15:00:00",49.76,2.35,23.50,233.34,2333.40,0.18,5212710.00,239.59,0.00,0,0.00
Seminar Hall-Wing,"Aug 27 2025, 14:00:00",50.01,2.35,23.50,233.34,2333.40,0.18,5212710.00,243.33,0.00,0,0.00
Seminar Hall-Wing,"Aug 27 2025, 13:00:00",50.07,2.23,22.30,233.22,2332.20,0.17,5212590.00,244.22,0.57,48234,0.13
Seminar Hall-Wing,"Aug 27 2025, 12:00:00",50.04,2.10,21.00,233.09,2330.90,0.17,5212460.00,243.29,0.57,31457,0.13
Seminar Hall-Wing,"Aug 27 2025, 11:00:00",50.01,1.96,19.60,232.95,2329.50,0.17,5212320.00,244.89,0.57,31457,0.13
Seminar Hall-Wing,"Aug 27 2025, 10:00:00",50.14,1.83,18.30,232.82,2328.20,0.17,5212190.00,243.86,0.57,16253,0.13
Seminar Hall-Wing,"Aug 27 2025, 09:00:00",50.02,1.70,17.00,232.69,2326.90,0.17,5212060.00,241.61,0.57,16253,0.13
Seminar Hall-Wing,"Aug 27 2025, 08:00:00",49.98,1.56,15.60,232.55,2325.50,0.17,5211920.00,240.67,0.58,16253,0.13
Seminar Hall-Wing,"Aug 27 2025, 07:00:00",50.06,1.51,15.10,232.50,2325.00,0.17,5211870.00,240.24,0.00,0,0.00
Seminar Hall-Wing,"Aug 27 2025, 06:00:00",50.07,1.51,15.10,232.50,2325.00,0.17,5211870.00,243.66,1.11,24642,0.24
Seminar Hall-Wing,"Aug 27 2025, 05:00:00",50.03,1.27,12.70,232.26,2322.60,0.17,5211630.00,243.57,1.11,58196,0.24
Seminar Hall-Wing,"Aug 27 2025, 04:00:00",49.97,1.02,10.20,232.01,2320.10,0.17,5211380.00,244.44,1.11,7864,0.24
Seminar Hall-Wing,"Aug 27 2025, 03:00:00",50.03,0.78,7.80,231.77,2317.70,0.17,5211139.50,244.37,1.11,24642,0.24
Seminar Hall-Wing,"Aug 27 2025, 02:00:00",49.93,0.54,5.40,231.53,2315.30,0.17,5210900.00,244.56,1.11,7864,0.24
Seminar Hall-Wing,"Aug 27 2025, 01:00:00",49.94,0.30,3.00,231.29,2312.90,0.17,5210659.50,244.93,1.11,39846,0.24
Seminar Hall-Wing,"Aug 27 2025, 00:00:00",49.95,0.01,0.10,231.00,2310.00,0.17,5210370.00,242.00,1.42,46662,0.33
Seminar Hall-Wing,"Aug 26 2025, 23:00:00",49.87,13.16,131.60,230.67,2306.70,0.17,5210040.00,243.29,1.42,13107,0.33
Seminar Hall-Wing,"Aug 26 2025, 22:00:00",50.05,12.81,128.10,230.32,2303.20,0.17,5209690.00,241.20,1.78,8389,0.40
Seminar Hall-Wing,"Aug 26 2025, 21:00:00",50.03,12.41,124.10,229.92,2299.20,0.17,5209290.00,239.45,1.78,26739,0.40
Seminar Hall-Wing,"Aug 26 2025, 20:00:00",50.10,12.10,121.00,229.61,2296.10,0.17,5208980.00,243.67,1.44,53477,0.31
Seminar Hall-Wing,"Aug 26 2025, 19:00:00",50.05,11.87,118.70,229.38,2293.80,0.17,5208750.00,240.99,1.16,50856,0.22
Seminar Hall-Wing,"Aug 26 2025, 18:00:00",50.01,11.67,116.70,240.08,2400.80,0.18,5208550.00,241.88,1.17,34079,0.22
Seminar Hall-Wing,"Aug 26 2025, 17:00:00",50.11,11.49,114.90,239.90,2399.00,0.18,5208370.00,244.87,0.00,0,0.00
Seminar Hall-Wing,"Aug 26 2025, 16:00:00",49.94,10.62,106.20,239.03,2390.30,0.18,5207500.00,239.78,5.74,31982,1.37
Seminar Hall-Wing,"Aug 26 2025, 15:00:00",50.04,8.92,89.20,237.33,2373.30,0.18,5205800.00,235.74,7.64,48759,1.80
Seminar Hall-Wing,"Aug 26 2025, 14:00:00",50.15,8.15,81.50,236.56,2365.60,0.18,5205030.00,238.59,1.65,57147,0.37
Seminar Hall-Wing,"Aug 26 2025, 13:00:00",50.16,7.37,73.70,235.78,2357.80,0.18,5204250.00,241.04,6.32,48759,1.52
Seminar Hall-Wing,"Aug 26 2025, 12:00:00",50.05,5.77,57.70,234.18,2341.80,0.18,5202650.00,240.11,7.55,48759,1.81
Seminar Hall-Wing,"Aug 26 2025, 11:00:00",49.98,4.47,44.70,232.88,2328.80,0.17,5201350.00,238.86,1.64,57147,0.37
Seminar Hall-Wing,"Aug 26 2025, 10:00:00",50.01,4.06,40.60,232.47,2324.70,0.17,5200940.00,242.87,1.97,31457,0.45
Seminar Hall-Wing,"Aug 26 2025, 09:00:00",50.01,3.40,34.00,231.81,2318.10,0.17,5200280.00,237.60,2.81,42467,0.66
Seminar Hall-Wing,"Aug 26 2025, 08:00:00",50.02,2.75,27.50,231.16,2311.60,0.17,5199630.00,237.10,2.82,24117,0.65
Seminar Hall-Wing,"Aug 26 2025, 07:00:00",50.05,2.57,25.70,230.98,2309.80,0.17,5199449.50,239.53,0.65,20972,0.15
Seminar Hall-Wing,"Aug 26 2025, 06:00:00",50.07,2.44,24.40,230.85,2308.50,0.17,5199320.00,239.57,0.00,0,0.00
Seminar Hall-Wing,"Aug 26 2025, 05:00:00",49.96,2.05,20.50,230.46,2304.60,0.17,5198929.50,240.50,1.90,63963,0.40
Seminar Hall-Wing,"Aug 26 2025, 04:00:00",50.02,1.66,16.60,230.07,2300.70,0.17,5198540.00,242.37,1.89,45613,0.40
Seminar Hall-Wing,"Aug 26 2025, 03:00:00",49.95,1.26,12.60,229.67,2296.70,0.17,5198139.50,241.26,1.89,13631,0.39
Seminar Hall-Wing,"Aug 26 2025, 02:00:00",49.96,0.86,8.60,229.27,2292.70,0.17,5197739.50,242.86,1.89,28836,0.40
Seminar Hall-Wing,"Aug 26 2025, 00:00:00",50.04,12.87,128.70,228.42,2284.20,0.17,5196889.50,241.89,2.19,30933,0.48
Seminar Hall-Wing,"Aug 25 2025, 23:00:00",49.99,15.02,150.20,227.94,2279.40,0.17,5196409.50,241.56,2.18,47710,0.48
Seminar Hall-Wing,"Aug 25 2025, 22:00:00",50.02,14.51,145.10,227.43,2274.30,0.17,5195900.00,238.79,2.54,62915,0.55
Seminar Hall-Wing,"Aug 25 2025, 21:00:00",50.00,13.96,139.60,226.88,2268.80,0.17,5195350.00,235.38,2.55,32506,0.55
Seminar Hall-Wing,"Aug 25 2025, 20:00:00",50.06,13.40,134.00,226.32,2263.20,0.17,5194790.00,239.28,2.55,30933,0.56
Seminar Hall-Wing,"Aug 25 2025, 19:00:00",50.06,12.84,128.40,225.76,2257.60,0.17,5194230.00,240.49,2.54,46137,0.55
Seminar Hall-Wing,"Aug 25 2025, 18:00:00",50.09,12.30,123.00,225.22,2252.20,0.17,5193690.00,243.03,1.53,49283,0.34
Seminar Hall-Wing,"Aug 25 2025, 17:00:00",49.99,12.03,120.30,224.95,2249.50,0.17,5193420.00,241.05,1.15,6816,0.26
Seminar Hall-Wing,"Aug 25 2025, 16:00:00",49.94,11.79,117.90,224.71,2247.10,0.17,5193179.50,240.97,1.64,40370,0.37
Seminar Hall-Wing,"Aug 25 2025, 15:00:00",50.28,11.25,112.50,224.17,2241.70,0.17,5192639.50,238.49,2.81,59245,0.66
Seminar Hall-Wing,"Aug 25 2025, 14:00:00",50.12,10.60,106.00,223.52,2235.20,0.17,5191989.50,243.00,2.80,25690,0.67
Seminar Hall-Wing,"Aug 25 2025, 13:00:00",50.10,9.89,98.90,222.81,2228.10,0.17,5191280.00,236.80,5.50,48759,1.30
Seminar Hall-Wing,"Aug 25 2025, 09:00:00",50.03,4.71,47.10,217.63,2176.30,0.16,5186100.00,236.97,7.07,30409,1.66
Seminar Hall-Wing,"Aug 25 2025, 08:00:00",50.14,3.65,36.50,216.57,2165.70,0.16,5185040.00,238.78,2.07,31982,0.49
Seminar Hall-Wing,"Aug 25 2025, 07:00:00",50.01,3.54,35.40,216.46,2164.60,0.16,5184929.50,241.12,0.24,30409,0.06
Seminar Hall-Wing,"Aug 25 2025, 06:00:00",50.05,3.48,34.80,216.40,2164.00,0.16,5184870.00,238.21,0.61,62390,0.14
Seminar Hall-Wing,"Aug 25 2025, 05:00:00",50.05,3.34,33.40,216.26,2162.60,0.16,5184730.00,243.36,0.59,45613,0.14
Seminar Hall-Wing,"Aug 25 2025, 04:00:00",49.97,3.19,31.90,216.11,2161.10,0.16,5184580.00,245.25,0.58,45613,0.14
Seminar Hall-Wing,"Aug 25 2025, 03:00:00",49.96,3.05,30.50,215.97,2159.70,0.16,5184440.00,245.16,0.58,62390,0.14
Seminar Hall-Wing,"Aug 25 2025, 02:00:00",49.97,2.91,29.10,215.83,2158.30,0.16,5184300.00,243.24,0.59,45613,0.14
Seminar Hall-Wing,"Aug 25 2025, 01:00:00",50.05,2.77,27.70,215.69,2156.90,0.16,5184159.50,245.21,0.59,62390,0.14
Seminar Hall-Wing,"Aug 24 2025, 22:00:00",50.05,16.91,169.10,215.30,2153.00,0.16,5183770.00,239.10,0.38,60817,0.09
Seminar Hall-Wing,"Aug 24 2025, 21:00:00",50.04,16.82,168.20,215.21,2152.10,0.16,5183679.50,240.76,0.38,12059,0.09
Seminar Hall-Wing,"Aug 24 2025, 20:00:00",50.03,16.73,167.30,215.12,2151.20,0.16,5183590.00,240.58,0.37,60817,0.09
Seminar Hall-Wing,"Aug 24 2025, 19:00:00",50.07,16.69,166.90,215.08,2150.80,0.16,5183550.00,240.14,0.00,0,0.00
Seminar Hall-Wing,"Aug 24 2025, 18:00:00",49.98,16.69,166.90,215.08,2150.80,0.16,5183550.00,243.54,0.00,0,0.00
Seminar Hall-Wing,"Aug 24 2025, 17:00:00",50.05,16.69,166.90,215.08,2150.80,0.16,5183550.00,243.54,0.00,0,0.00
Seminar Hall-Wing,"Aug 24 2025, 16:00:00",50.03,16.60,166.00,214.99,2149.90,0.16,5183460.00,243.82,0.58,48234,0.13
Seminar Hall-Wing,"Aug 24 2025, 15:00:00",50.03,16.46,164.60,214.85,2148.50,0.16,5183320.00,241.79,0.58,49807,0.13
Seminar Hall-Wing,"Aug 24 2025, 14:00:00",50.15,16.33,163.30,214.72,2147.20,0.16,5183190.00,244.15,0.57,65012,0.13
Seminar Hall-Wing,"Aug 24 2025, 13:00:00",50.19,16.19,161.90,214.58,2145.80,0.16,5183050.00,243.41,0.58,16253,0.13
Seminar Hall-Wing,"Aug 24 2025, 11:00:00",50.05,15.92,159.20,214.31,2143.10,0.16,5182780.00,243.66,0.58,33030,0.14
Seminar Hall-Wing,"Aug 24 2025, 10:00:00",49.96,15.79,157.90,214.18,2141.80,0.16,5182650.00,242.79,0.58,33030,0.14
Seminar Hall-Wing,"Aug 24 2025, 09:00:00",50.04,15.65,156.50,214.04,2140.40,0.16,5182510.00,241.74,0.58,33030,0.14
Seminar Hall-Wing,"Aug 24 2025, 08:00:00",49.97,15.52,155.20,213.91,2139.10,0.16,5182380.00,239.91,0.59,17826,0.14
Seminar Hall-Wing,"Aug 24 2025, 07:00:00",49.97,15.38,153.80,213.77,2137.70,0.16,5182239.50,239.75,0.59,34603,0.14
Seminar Hall-Wing,"Aug 24 2025, 06:00:00",50.07,15.25,152.50,213.64,2136.40,0.16,5182110.00,242.45,0.59,49807,0.14
Seminar Hall-Wing,"Aug 24 2025, 05:00:00",50.02,15.11,151.10,213.50,2135.00,0.16,5181969.50,242.31,0.60,1049,0.14
Seminar Hall-Wing,"Aug 24 2025, 04:00:00",50.02,14.97,149.70,213.36,2133.60,0.16,5181830.00,243.03,0.59,1049,0.14
Seminar Hall-Wing,"Aug 24 2025, 03:00:00",49.97,14.83,148.30,213.22,2132.20,0.16,5181690.00,243.49,0.60,33030,0.14
Seminar Hall-Wing,"Aug 24 2025, 01:00:00",50.01,14.54,145.40,212.93,2129.30,0.16,5181400.00,244.71,0.94,62390,0.23
Seminar Hall-Wing,"Aug 24 2025, 00:00:00",49.89,14.31,143.10,212.70,2127.00,0.16,5181170.00,245.54,0.95,62390,0.23
Seminar Hall-Wing,"Aug 23 2025, 23:00:00",49.97,32.55,325.50,212.47,2124.70,0.16,5180940.00,242.71,0.96,13631,0.23
Seminar Hall-Wing,"Aug 23 2025, 21:00:00",50.02,32.09,320.90,212.01,2120.10,0.16,5180480.00,241.58,0.96,13631,0.23
Seminar Hall-Wing,"Aug 23 2025, 20:00:00",50.13,31.86,318.60,211.78,2117.80,0.16,5180250.00,241.65,0.96,13631,0.23
Seminar Hall-Wing,"Aug 23 2025, 19:00:00",50.02,31.69,316.90,211.61,2116.10,0.16,5180080.00,242.79,0.62,19399,0.14
Seminar Hall-Wing,"Aug 23 2025, 18:00:00",50.10,31.53,315.30,211.45,2114.50,0.16,5179920.00,241.25,1.62,55575,0.36
Seminar Hall-Wing,"Aug 23 2025, 17:00:00",50.10,31.17,311.70,211.09,2110.90,0.16,5179560.00,242.74,1.68,25166,0.38
